index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
13707,australia,,onecare-limited-tas,hospital & health care,linkedin.com/company/onecare-limited-tas,hobart,onecare limited,tasmania,501-1000,onecare.org.au
15297,australia,,buller-ski-lifts,"leisure, travel & tourism",linkedin.com/company/buller-ski-lifts,,mt buller - buller ski lifts,victoria,501-1000,mtbuller.com.au
19525,australia,1998.0,hunter-medical-research-institute-hmri-,research,linkedin.com/company/hunter-medical-research-institute-hmri-,,hunter medical research institute (hmri),,1001-5000,hmri.org.au
22810,australia,2009.0,vix-technology,information technology and services,linkedin.com/company/vix-technology,perth,vix technology,western australia,501-1000,vixtechnology.com
30270,australia,,adelaideaqua,construction,linkedin.com/company/adelaideaqua,,mcconnell dowell constructors (aust) pty ltd,,1001-5000,adelaideaqua.com
31473,australia,1887.0,rmit-university,higher education,linkedin.com/company/rmit-university,melbourne,rmit university,victoria,10001+,rmit.edu.au
33602,australia,2011.0,sonichealthplus,"health, wellness and fitness",linkedin.com/company/sonichealthplus,,sonic healthplus,,1001-5000,sonichealthplus.com.au
34176,australia,1954.0,jacarandaaus,publishing,linkedin.com/company/jacarandaaus,melbourne,jacaranda,victoria,1001-5000,jacaranda.com.au
35094,australia,1962.0,workwear-group,apparel & fashion,linkedin.com/company/workwear-group,,workwear group,,501-1000,workweargroup.com.au
40656,australia,,hamilton-island,hospitality,linkedin.com/company/hamilton-island,,hamilton island,queensland,1001-5000,hamiltonisland.com.au
41683,australia,1856.0,vline,transportation/trucking/railroad,linkedin.com/company/vline,melbourne,v/line,victoria,1001-5000,vline.com.au
44251,australia,1962.0,regent-motors-group-of-companies,automotive,linkedin.com/company/regent-motors-group-of-companies,,regent motors group,,501-1000,regentmotors.com.au
44667,australia,1981.0,dreamworldau,hospitality,linkedin.com/company/dreamworldau,coomera,dreamworld and skypoint,queensland,501-1000,dreamworld.com.au
47241,australia,1911.0,commonwealthbank,financial services,linkedin.com/company/commonwealthbank,,commonwealth bank,,10001+,commbank.com.au
47353,australia,1935.0,resthaven-incorporated,hospital & health care,linkedin.com/company/resthaven-incorporated,,resthaven incorporated,,1001-5000,resthaven.asn.au
48030,australia,,western-downs-regional-council,human resources,linkedin.com/company/western-downs-regional-council,,western downs regional council,,501-1000,wdrc.qld.gov.au
49950,australia,1973.0,spotlight,retail,linkedin.com/company/spotlight,,spotlight retail group (srg),,5001-10000,spotlightgroup.com
50241,australia,1993.0,pybar-mining-services-pty-ltd,mining & metals,linkedin.com/company/pybar-mining-services-pty-ltd,,pybar mining services,,1001-5000,pybar.com.au
50890,australia,1986.0,cover-more-insurance,insurance,linkedin.com/company/cover-more-insurance,north sydney,cover-more group,new south wales,1001-5000,covermore.com.au
52749,australia,1984.0,australian-electoral-commission,government administration,linkedin.com/company/australian-electoral-commission,,australian electoral commission,,501-1000,aec.gov.au
55012,australia,,baptist-care-sa-inc_2,individual & family services,linkedin.com/company/baptist-care-sa-inc_2,city of west torrens,baptist care (sa) inc,south australia,1001-5000,baptistcaresa.org.au
61257,australia,2012.0,enabled-employment,staffing and recruiting,linkedin.com/company/enabled-employment,,enabled employment,act,5001-10000,enabledemployment.com
63539,australia,,perpetual-limited,financial services,linkedin.com/company/perpetual-limited,,perpetual limited,,1001-5000,perpetual.com.au
64001,australia,1817.0,westpac-group,banking,linkedin.com/company/westpac-group,sydney,westpac group,new south wales,10001+,westpac.com.au
68205,australia,1991.0,doutta-galla-aged-services,hospital & health care,linkedin.com/company/doutta-galla-aged-services,,doutta galla aged services,,501-1000,dgas.org.au
68972,australia,1914.0,coles-myer,retail,linkedin.com/company/coles-myer,,coles myer,,501-1000,colesmyer.com.au
71903,australia,,alh-group,hospitality,linkedin.com/company/alh-group,south yarra,alh group,victoria,10001+,alhgroup.com.au
74631,australia,1998.0,national-rugby-league,sports,linkedin.com/company/national-rugby-league,,national rugby league,new south wales,501-1000,nrl.com
74919,australia,1985.0,cse-transtel,telecommunications,linkedin.com/company/cse-transtel,perth,cse transtel,western australia,1001-5000,cse-globalaus.com
75417,australia,,programmed-international,oil & energy,linkedin.com/company/programmed-international,perth,programmed marine,western australia,1001-5000,programmedinternational.com
76199,australia,1906.0,australianarmycadets,defense & space,linkedin.com/company/australianarmycadets,canberra,australian army cadets,act,1001-5000,armycadets.gov.au
76438,australia,1989.0,feros-care,hospital & health care,linkedin.com/company/feros-care,,feros care,,501-1000,feroscare.com.au
82904,australia,1983.0,gbst,information technology and services,linkedin.com/company/gbst,brisbane,gbst,queensland,501-1000,gbst.com
84091,australia,1928.0,bluescope-steel,building materials,linkedin.com/company/bluescope-steel,melbourne,bluescope steel,victoria,10001+,bluescope.com
92977,australia,1964.0,bis-oxford-economics,management consulting,linkedin.com/company/bis-oxford-economics,,bis oxford economics,,501-1000,bisoxfordeconomics.com.au
93391,australia,2002.0,alliance-health-services-group,hospital & health care,linkedin.com/company/alliance-health-services-group,,alliance health services group,,501-1000,alliancehealth.com.au
93626,australia,1937.0,the-bays-healthcare-group,hospital & health care,linkedin.com/company/the-bays-healthcare-group,mornington,the bays healthcare group inc,victoria,501-1000,thebays.com.au
102050,australia,,rainbow-asset-ltd-metro-alliance-ltd,consumer goods,linkedin.com/company/rainbow-asset-ltd-metro-alliance-ltd,sydney,rainbow asset ltd & metro alliance ltd,new south wales,1001-5000,brightfoods.com.au
106067,australia,,arg--a-qr-company,transportation/trucking/railroad,linkedin.com/company/arg--a-qr-company,welshpool,arg -a qr company,western australia,1001-5000,arg.net.au
111556,australia,2013.0,timberlink-australia-i-new-zealand,building materials,linkedin.com/company/timberlink-australia-i-new-zealand,,timberlink australia i new zealand,,501-1000,timberlinkaustralia.com.au
114240,australia,,state-revenue-office,government administration,linkedin.com/company/state-revenue-office,melbourne,state revenue office victoria,victoria,501-1000,sro.vic.gov.au
114531,australia,,aia-australia,insurance,linkedin.com/company/aia-australia,melbourne,aia australia,victoria,1001-5000,aia.com.au
114622,australia,1976.0,alseasons,hospitality,linkedin.com/company/alseasons,,alseasons hospitality staff,,501-1000,alseasons.com.au
116171,australia,1999.0,bai-communications,telecommunications,linkedin.com/company/bai-communications,,bai communications,,501-1000,baicommunications.com
117724,australia,,bca-finance,accounting,linkedin.com/company/bca-finance,,bca finance,,1001-5000,bcafin.com
118640,australia,1969.0,bt-financial,financial services,linkedin.com/company/bt-financial,barangaroo,bt financial group,new south wales,1001-5000,bt.com.au
121023,australia,1966.0,southern-cross-care-wa-inc-,hospital & health care,linkedin.com/company/southern-cross-care-wa-inc-,,southern cross care (wa) inc.,,1001-5000,scrosswa.org.au
121223,australia,2011.0,petromod-pty-ltd,oil & energy,linkedin.com/company/petromod-pty-ltd,,petromod pty ltd,,501-1000,petromod.com.au
127474,australia,2013.0,howard-smith-wharves,events services,linkedin.com/company/howard-smith-wharves,,howard smith wharves,,501-1000,howardsmithwharves.com
135507,australia,2004.0,lack-group,construction,linkedin.com/company/lack-group,varsity lakes,lack group,queensland,501-1000,lackgroup.com.au
136939,australia,1989.0,contract-resources-pty-ltd,oil & energy,linkedin.com/company/contract-resources-pty-ltd,lonsdale,contract resources pty ltd,south australia,501-1000,contractresources.com
137139,australia,2014.0,brand-collective-pty-ltd,apparel & fashion,linkedin.com/company/brand-collective-pty-ltd,,brand collective pty ltd,,1001-5000,brandcollective.com.au
141509,australia,1987.0,probuildconstructions,construction,linkedin.com/company/probuildconstructions,melbourne,probuild constructions,victoria,1001-5000,probuild.com.au
142407,australia,1991.0,collabera-australia,staffing and recruiting,linkedin.com/company/collabera-australia,melbourne,collabera australia,victoria,10001+,collabera.com.au
143853,australia,2018.0,in2food-australia,food & beverages,linkedin.com/company/in2food-australia,melbourne,in2food australia,victoria,501-1000,in2food.com.au
147319,australia,2010.0,silk-hospitality,hospitality,linkedin.com/company/silk-hospitality,,silk hospitality,,1001-5000,silkhospitality.com.au
149999,australia,1849.0,amp,financial services,linkedin.com/company/amp,,amp,,5001-10000,amp.com.au
150051,australia,1991.0,university-of-south-australia,higher education,linkedin.com/company/university-of-south-australia,adelaide,university of south australia,south australia,5001-10000,unisa.edu.au
152196,australia,2015.0,db-cloud-art,information technology and services,linkedin.com/company/db-cloud-art,,db cloud art,,10001+,dbcloudart.com
152723,australia,1991.0,qic,investment management,linkedin.com/company/qic,brisbane,qic,queensland,1001-5000,qic.com
157374,australia,2014.0,ugl-kentz-joint-venture,construction,linkedin.com/company/ugl-kentz-joint-venture,,ugl kentz joint venture,,501-1000,uglkentz.com.au
158635,australia,2010.0,aurizon,transportation/trucking/railroad,linkedin.com/company/aurizon,fortitude valley,aurizon,queensland,5001-10000,aurizon.com.au
161971,australia,2002.0,only-about-children,education management,linkedin.com/company/only-about-children,,only about children,,1001-5000,oac.edu.au
162250,australia,1918.0,spc-ardmona,food & beverages,linkedin.com/company/spc-ardmona,melbourne,spc ardmona,victoria,501-1000,spc.com.au
166187,australia,1954.0,meals-on-wheels-sa-inc,non-profit organization management,linkedin.com/company/meals-on-wheels-sa-inc,,meals on wheels (sa) inc,,5001-10000,mealsonwheelssa.org.au
173101,australia,1910.0,stowe-australia,construction,linkedin.com/company/stowe-australia,,stowe australia,,1001-5000,stoweaustralia.com.au
175051,australia,1812.0,wesley-mission,non-profit organization management,linkedin.com/company/wesley-mission,,wesley mission,,1001-5000,wesleymission.org.au
180306,australia,1912.0,m-w-energy-australia,renewables & environment,linkedin.com/company/m-w-energy-australia,vermont,m+w energy australia,victoria,1001-5000,mwenergy.com.au
181290,australia,2019.0,tafe-gippsland,education management,linkedin.com/company/tafe-gippsland,newborough,tafe gippsland,victoria,501-1000,tafegippsland.edu.au
181727,australia,1975.0,jayco-australia,automotive,linkedin.com/company/jayco-australia,,jayco corporation pty ltd (australia),victoria,1001-5000,jayco.com.au
182359,australia,,deptartment-of-education-employment--and-workplace-relations,government administration,linkedin.com/company/deptartment-of-education-employment--and-workplace-relations,,"department of education, employment, and workplace relations",act,1001-5000,deewr.gov.au
183236,australia,1988.0,mackay-sugar,food production,linkedin.com/company/mackay-sugar,mackay,mackay sugar,queensland,1001-5000,mkysugar.com.au
184773,australia,1982.0,mma-offshore-limited,maritime,linkedin.com/company/mma-offshore-limited,welshpool,mma offshore limited,western australia,1001-5000,mmaoffshore.com
186905,australia,,bell-potter-securities,financial services,linkedin.com/company/bell-potter-securities,melbourne,bell potter securities,victoria,501-1000,bellpotter.com.au
187052,australia,,delta-group-australia,mining & metals,linkedin.com/company/delta-group-australia,,delta group australia,,1001-5000,delta-group.com.au
195836,australia,1940.0,nexansolexau,electrical/electronic manufacturing,linkedin.com/company/nexansolexau,,nexans olex,,10001+,olex.com.au
195895,australia,2000.0,aconex,information technology and services,linkedin.com/company/aconex,melbourne,aconex,victoria,501-1000,aconex.com
196556,australia,,watercorporation,utilities,linkedin.com/company/watercorporation,leederville,water corporation,western australia,1001-5000,watercorporation.com.au
199284,australia,1879.0,dymocks,retail,linkedin.com/company/dymocks,,dymocks books,,501-1000,dymocks.com.au
204824,australia,,homestyle-aged-care,hospital & health care,linkedin.com/company/homestyle-aged-care,,homestyle aged care services,,1001-5000,homestyleagedcare.com.au
