index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
156452,australia,1975.0,phillipcapital-australia,financial services,linkedin.com/company/phillipcapital-australia,,phillipcapital australia,,1001-5000,phillipcapital.com.au
157721,australia,,viterra_2,import and export,linkedin.com/company/viterra_2,,viterra australia,,1001-5000,viterra.com.au
160004,australia,2008.0,bilytica-private-limited,information technology and services,linkedin.com/company/bilytica-private-limited,melbourne,bilytica ( business intelligence & analytics ),victoria,1001-5000,bilytica.com
164134,australia,2014.0,pvh-brands-australia,apparel & fashion,linkedin.com/company/pvh-brands-australia,,pvh brands australia,,1001-5000,pvhbrandsaustralia.com.au
166832,australia,,chifley,commercial real estate,linkedin.com/company/chifley,sydney,chifley,new south wales,5001-10000,chifley.com.au
169618,australia,1951.0,activ-foundation,individual & family services,linkedin.com/company/activ-foundation,wembley,activ foundation,western australia,1001-5000,activ.asn.au
175087,australia,2011.0,chameleon-customer-contact,outsourcing/offshoring,linkedin.com/company/chameleon-customer-contact,north melbourne,chameleon customer contact,victoria,1001-5000,chameleoncustomercontact.com.au
185786,australia,1996.0,southern-cross-university,higher education,linkedin.com/company/southern-cross-university,,southern cross university,,1001-5000,scu.edu.au
191520,australia,2010.0,rotaract-australia,non-profit organization management,linkedin.com/company/rotaract-australia,,rotaract australia,,1001-5000,rotaract.org.au
199016,australia,,wpp-aunz,marketing and advertising,linkedin.com/company/wpp-aunz,,wpp aunz,,1001-5000,wppaunz.com
199408,australia,1907.0,samsoncontrols-anz,industrial automation,linkedin.com/company/samsoncontrols-anz,sydney,samson controls anz,new south wales,1001-5000,samsoncontrols.com.au
200429,australia,2008.0,townsvillecitycouncil,government administration,linkedin.com/company/townsvillecitycouncil,,townsville city council,queensland,1001-5000,townsville.qld.gov.au
202497,australia,,wapolice,law enforcement,linkedin.com/company/wapolice,,wa police,,5001-10000,police.wa.gov.au
204338,australia,2004.0,enero-group,marketing and advertising,linkedin.com/company/enero-group,,enero group,,1001-5000,enero.com
207583,australia,2007.0,180-degrees-consulting,non-profit organization management,linkedin.com/company/180-degrees-consulting,,180 degrees consulting,,5001-10000,180dc.org
5611,australia,,australian-pharmaceutical-industries,retail,linkedin.com/company/australian-pharmaceutical-industries,,australian pharmaceutical industries,,1001-5000,api.net.au
7081,australia,,unitingcare-health,hospital & health care,linkedin.com/company/unitingcare-health,,unitingcare health,,1001-5000,unitingcarehealth.com.au
10498,australia,1998.0,carsales.com.au,internet,linkedin.com/company/carsales.com.au,richmond,carsales.com.au,victoria,1001-5000,carsales.com.au
12633,australia,1991.0,cotton-on-group,apparel & fashion,linkedin.com/company/cotton-on-group,,cotton on group,,10001+,cottonongroup.com
14652,australia,2020.0,department-of-education-skills-and-employment,government administration,linkedin.com/company/department-of-education-skills-and-employment,canberra,australian government department of education and training,act,1001-5000,dese.gov.au
14857,australia,1896.0,knight-frank-australia,commercial real estate,linkedin.com/company/knight-frank-australia,sydney,knight frank australia,new south wales,1001-5000,knightfrank.com.au
15546,australia,1879.0,melbourne-racing-club,sports,linkedin.com/company/melbourne-racing-club,,melbourne racing club,,1001-5000,racing.com
20717,australia,,sim-australia,international affairs,linkedin.com/company/sim-australia,,sim australia,,1001-5000,sim.org.au
22472,australia,1945.0,cerebral-palsy-alliance,non-profit organization management,linkedin.com/company/cerebral-palsy-alliance,,cerebral palsy alliance,,1001-5000,cerebralpalsy.org.au
24214,australia,,colesexpress,retail,linkedin.com/company/colesexpress,,coles express,victoria,5001-10000,colesexpress.com.au
27529,australia,2009.0,amagrouppaneldivision,automotive,linkedin.com/company/amagrouppaneldivision,bundall,gemini accident repair centres australia,queensland,1001-5000,amagroupsolutions.com.au
29728,australia,,assemblies-of-god,religious institutions,linkedin.com/company/assemblies-of-god,dalby,assemblies of god,queensland,1001-5000,dalbyaog.com
35659,australia,2005.0,southern-cross-group-services-pty-ltd,facilities services,linkedin.com/company/southern-cross-group-services-pty-ltd,,southern cross group int,,1001-5000,scgs.com.au
42295,australia,,pernod-ricard-winemaker,wine and spirits,linkedin.com/company/pernod-ricard-winemaker,sydney,pernod ricard winemakers,new south wales,1001-5000,pernod-ricard-winemakers.com
57912,australia,,suncorp,financial services,linkedin.com/company/suncorp,,suncorp group,queensland,10001+,suncorpgroup.com.au
59611,australia,2001.0,sf-suntech-australia-pty-ltd,renewables & environment,linkedin.com/company/sf-suntech-australia-pty-ltd,chatswood,sf suntech australia pty ltd,new south wales,10001+,suntech-power.com.au
61679,australia,,dmirs,government administration,linkedin.com/company/dmirs,east perth,"department of mines, industry regulation and safety, western australia",western australia,1001-5000,dmirs.wa.gov.au
65448,australia,,nine-entertainment-co.,broadcast media,linkedin.com/company/nine-entertainment-co.,north sydney,nine,new south wales,1001-5000,nineentertainmentco.com.au
70053,australia,1999.0,family-business-australia,non-profit organization management,linkedin.com/company/family-business-australia,,family business australia,,1001-5000,fambiz.org.au
95789,australia,1948.0,scope-aust,hospital & health care,linkedin.com/company/scope-aust,hawthorn,scope (aust),victoria,1001-5000,scopeaust.org.au
108309,australia,,science-party-australia,political organization,linkedin.com/company/science-party-australia,sydney,science party australia,new south wales,1001-5000,scienceparty.org.au
110210,australia,1889.0,schweppes-australia,food & beverages,linkedin.com/company/schweppes-australia,,asahi beverages,,1001-5000,schweppesaustralia.com.au
111928,australia,1971.0,harris-farm-markets,retail,linkedin.com/company/harris-farm-markets,,harris farm markets,,1001-5000,harrisfarm.com.au
119109,australia,,the-australian-institute-of-physics,research,linkedin.com/company/the-australian-institute-of-physics,,the australian institute of physics,,1001-5000,aip.org.au
121182,australia,1987.0,byrnecut-australia-pty-ltd,mining & metals,linkedin.com/company/byrnecut-australia-pty-ltd,,byrnecut australia pty ltd,,1001-5000,byrnecut.com.au
129628,australia,1990.0,the-verifact-group,security and investigations,linkedin.com/company/the-verifact-group,,verifact pty ltd,,1001-5000,verifact.com.au
129700,australia,1949.0,carinity,non-profit organization management,linkedin.com/company/carinity,gaythorne,carinity,queensland,1001-5000,carinity.org.au
130167,australia,2001.0,ejsfilms-www-ejsfilms-com,entertainment,linkedin.com/company/ejsfilms-www-ejsfilms-com,adelaide,ejsfilms.com,south australia,10001+,ejsfilms.com
134467,australia,1994.0,darebin-city-council,government administration,linkedin.com/company/darebin-city-council,,darebin city council,,1001-5000,darebin.vic.gov.au
135081,australia,1969.0,kmart-australia-limited,retail,linkedin.com/company/kmart-australia-limited,,kmart australia limited,,10001+,kmart.com.au
138097,australia,1992.0,the-northern-sydney-institute---tafe-nsw,higher education,linkedin.com/company/the-northern-sydney-institute---tafe-nsw,,the northern sydney institute - tafe nsw,,1001-5000,nsi.edu.au
141742,australia,1977.0,mosaic-brands-ltd,retail,linkedin.com/company/mosaic-brands-ltd,rosebery,mosaic brands ltd,new south wales,5001-10000,mosaicbrandslimited.com.au
141783,australia,2003.0,aspen-medical-pty-ltd,hospital & health care,linkedin.com/company/aspen-medical-pty-ltd,,aspen medical,,1001-5000,aspenmedical.com.au
145633,australia,,pmi-melbourne-chapter,non-profit organization management,linkedin.com/company/pmi-melbourne-chapter,,pmi melbourne chapter,,1001-5000,pmi.org.au
147403,australia,2009.0,balance-pr,public relations and communications,linkedin.com/company/balance-pr,,hellermanntyton australia,,1001-5000,balancepr.com.au
151847,australia,,department-of-transport-and-main-roads,government administration,linkedin.com/company/department-of-transport-and-main-roads,brisbane,department of transport and main roads,queensland,5001-10000,tmr.qld.gov.au
160669,australia,1921.0,university-engineers-club-1921,oil & energy,linkedin.com/company/university-engineers-club-1921,crawley,university engineers'​ club (uec),western australia,1001-5000,uec.org.au
161358,australia,2008.0,moreton-bay-regional-council,government administration,linkedin.com/company/moreton-bay-regional-council,caboolture,moreton bay regional council,queensland,1001-5000,moretonbay.qld.gov.au
162191,australia,2012.0,ivory-coat-companion-goods,wholesale,linkedin.com/company/ivory-coat-companion-goods,melbourne,ivory coat companion goods,victoria,1001-5000,ivorycoat.com.au
162584,australia,1818.0,chubb-fire-security-australasia,security and investigations,linkedin.com/company/chubb-fire-security-australasia,macquarie park,chubb security services,new south wales,1001-5000,chubb.com.au
173849,australia,1896.0,mss-security,security and investigations,linkedin.com/company/mss-security,,mss security,,5001-10000,msssecurity.com.au
183088,australia,1985.0,asc-pty-ltd,defense & space,linkedin.com/company/asc-pty-ltd,,asc pty ltd,south australia,1001-5000,asc.com.au
187626,australia,1899.0,hella-australia,automotive,linkedin.com/company/hella-australia,mentone,hella australia pty ltd,victoria,10001+,hella.com.au
202241,australia,1973.0,fujitsu-australia-limited,information technology and services,linkedin.com/company/fujitsu-australia-limited,,fujitsu australia limited,,1001-5000,fujitsu.com.au
202330,australia,1973.0,carpet-court-australia,retail,linkedin.com/company/carpet-court-australia,clayton,carpet court australia limited,victoria,1001-5000,carpetcourt.com.au
203816,australia,2017.0,propertyinvestorscouncilofaustralia,real estate,linkedin.com/company/propertyinvestorscouncilofaustralia,melbourne,property investors council of australia (pica),victoria,1001-5000,pica.asn.au
205435,australia,1927.0,arthur-j-gallagher---australia,insurance,linkedin.com/company/arthur-j-gallagher---australia,,arthur j. gallagher - australia,,1001-5000,ajg.com.au
10316,australia,,department-of-planning-transport-and-infrastructure-dpti,government administration,linkedin.com/company/department-of-planning-transport-and-infrastructure-dpti,adelaide,"department of planning, transport and infrastructure (dpti)",south australia,1001-5000,dpti.sa.gov.au
12572,australia,2004.0,evolution-group-holdings-limited,construction,linkedin.com/company/evolution-group-holdings-limited,brisbane,evolution traffic control,queensland,1001-5000,theevolutiongroup.com.au
14104,australia,,atradius-australia,insurance,linkedin.com/company/atradius-australia,,atradius australia,,1001-5000,atradius.com.au
28539,australia,,csr_3,building materials,linkedin.com/company/csr_3,,csr limited,,1001-5000,csr.com.au
30737,australia,1922.0,ebos-group,hospital & health care,linkedin.com/company/ebos-group,docklands,ebos group limited,victoria,1001-5000,ebosgroup.com
36535,australia,,bat,tobacco,linkedin.com/company/bat,,bat,,1001-5000,batind.com.au
37065,australia,1999.0,gwin,facilities services,linkedin.com/company/gwin,richmond,globe williams international,victoria,10001+,globewilliams.com
38862,australia,2014.0,think-childcare-&-eduation-ltd,education management,linkedin.com/company/think-childcare-&-eduation-ltd,,think childcare limited,,1001-5000,thinkchildcare.com.au
43242,australia,1992.0,worksafevictoria,government administration,linkedin.com/company/worksafevictoria,geelong,worksafe victoria,victoria,1001-5000,worksafe.vic.gov.au
44546,australia,1982.0,meydan-group,investment management,linkedin.com/company/meydan-group,melbourne,meydan group,victoria,1001-5000,meydangroup.com.au
46477,australia,1949.0,portseasurf,non-profit organization management,linkedin.com/company/portseasurf,portsea,portsea surf life saving club,victoria,1001-5000,portseasurf.com.au
48727,australia,1951.0,programmed-newcastle-nsw,facilities services,linkedin.com/company/programmed-newcastle-nsw,waratah,programmed property services - newcastle nsw,new south wales,10001+,programmedpaintingservices.com.au
49937,australia,1947.0,the-anglican-schools-corporation,education management,linkedin.com/company/the-anglican-schools-corporation,,the anglican schools corporation,,1001-5000,tasc.nsw.edu.au
57381,australia,1986.0,red-rock-venues-and-events,hospitality,linkedin.com/company/red-rock-venues-and-events,melbourne,red rock venues,victoria,1001-5000,redrockvenues.com.au
59551,australia,,sleeman-sports-complex,events services,linkedin.com/company/sleeman-sports-complex,brisbane,sleeman sports complex,queensland,1001-5000,sleemansports.com.au
70039,australia,,ray-white-fairfield,real estate,linkedin.com/company/ray-white-fairfield,,ray white fairfield,new south wales,1001-5000,raywhitefairfield.com.au
84031,australia,1920.0,bedfordgroup,non-profit organization management,linkedin.com/company/bedfordgroup,panorama,bedford group,south australia,1001-5000,bedfordgroup.com.au
108743,australia,1984.0,sewellsmsxi,automotive,linkedin.com/company/sewellsmsxi,,sewells msxi,victoria,5001-10000,sewells-msxi.com
